CustomerID,Predicted_CLV
12828,169.7797904927026
12829,84.25128667392711
12830,962.2696124963915
12831,214.80121330892317
12832,191.35925158976013
12833,417.4787435285725
12834,312.17017516853554
12836,652.7274445857896
12837,134.36209269227516
12838,341.5349800214457
12839,349.1009239403455
12840,452.78644427053723
12841,149.1775044284139
12842,559.4086369800686
12843,186.618698864792
12844,162.80730197636296
12845,89.5183770089986
12847,870.360300916005
12849,525.5674789643369
12851,135.46939615272865
12852,149.78176524622722
12853,208.68620579864174
12854,257.6654034288317
12855,37.81670807114417
12856,270.58651620245354
12857,551.7647382936509
12863,252.00863039380454
12864,147.0661280727949
12865,515.9505400322787
12866,559.0542138005054
12867,398.81047050844177
12868,267.57949297505047
12870,-15.813261961548822
12871,190.24362056847315
12872,300.074104326162
12873,374.0157007824209
12875,171.6478445796104
12876,1107.7042230555564
12877,127.76083734360901
12878,280.30437875545266
12879,138.34920940415782
12881,298.2131652191024
12882,730.5331595470334
12883,175.6224908405433
12884,308.9228402562432
12885,289.59231634218804
12886,450.5703388616796
12888,78.14085192897997
12890,380.3891209231642
12891,110.57979679959166
12893,188.0958521752575
12895,115.6609964354643
12897,107.82600811239946
12901,452.61822484158705
12902,138.6876226293415
12904,255.18675921539707
12906,584.0479272600411
12908,61.50223594128783
12909,266.10824192191484
12910,384.24792467072564
12912,332.0565172005631
12913,496.54017985351425
12915,181.54545520883465
12916,595.6432853642763
12917,594.289104352007
12919,162.67686446032346
12920,164.28811876875426
12921,327.49432836333233
12922,405.3603653382049
12923,177.1200056134888
12924,186.07606971882151
12925,347.0244709352662
12928,412.28177268879136
12929,51.67625289289977
12930,102.08136324041762
12931,1678.128089348068
12933,151.76737933042176
12935,269.4875712904937
12936,202.74276513035744
12937,375.9984148729797
12938,114.26793689306889
12939,1450.410278968255
12940,219.16308659557887
12942,228.29370034346704
12943,-1.982855533660568
12944,302.57131659615396
12945,463.3447137991172
12947,127.76083734360901
12948,256.48621188391263
12949,413.95446420875936
12950,614.3241182407111
12951,130.18340512194393
12952,276.61871213555
12953,329.81268684608534
12955,338.08556679389955
12956,107.6732460867275
12957,331.54864359331526
12962,133.23765051502556
12963,204.44602126036543
12965,772.1054272546909
12966,160.2974058737395
12967,298.62341824693146
12968,135.8007955893985
12970,113.23478004207226
12971,122.75115169228575
12974,144.9200157383445
12976,739.5442817037759
12977,38.38596555619614
12980,590.9066748277818
12981,186.08387680858561
12982,188.89050583084
12984,97.37988515104104
12985,405.2936953580461
12987,181.42400677773523
12988,534.9781961057687
12989,360.8562149441383
12990,136.1999750667329
12991,251.8920876696492
12993,103.34414387049299
12994,180.53134719645786
12995,100.57815914260733
12997,171.19146265784786
12999,151.91124608064607
13000,178.37470941091564
13001,652.6088604521918
13002,120.89355455176052
13003,49.24475112626923
13004,255.54079326752213
13005,156.4710463011847
13006,81.17074601262708
13008,89.93833324400157
13011,49.987044812999684
13012,119.48370276571026
13013,318.8438398789187
13014,210.35713277348145
13015,669.0259925433876
13016,263.26891863058086
13017,204.08541417743842
13018,250.8890076450378
13021,215.19339457125028
13023,344.9198454037544
13026,116.5813705362958
13027,1150.381265555556
13028,219.6844138362963
13029,415.47114846713373
13030,399.68222828860394
13032,331.8884247189326
13033,190.4372625835647
13034,321.43045759102506
13035,295.24085373201723
13037,294.08134505241236
13038,302.76831348281144
13040,338.46070547341276
13043,236.11559759929972
13044,560.3555232688492
13045,305.10671692913377
13046,314.71418382276397
13047,171.19146265784786
13048,361.09801615749
13049,328.39919736759316
13050,203.11869084920133
13052,348.06969781527835
13055,300.29390696906194
13058,90.47050981427876
13059,183.46175111047194
13060,307.35938281753414
13061,248.5427434845038
13062,347.0141413368492
13064,280.02190283227054
13065,205.75147704343502
13066,143.5928202818495
13067,115.45365961695217
13068,172.01689610945698
13069,137.9949183790632
13070,228.75474527644093
13072,177.3628337424998
13075,918.8183591666648
13077,182.31674582310072
13078,289.4278433170884
13079,44.8370520862573
13080,57.905706154600786
13081,1329.4201577561316
13082,359.8253730483676
13083,151.8931156943164
13085,90.51358139291096
13089,486.61814218558834
13090,482.54279023564965
13091,160.06192508700303
13092,75.810878026682
13093,595.355275842192
13094,107.06024164281871
13095,74.42586727258224
13097,420.88700192275786
13098,698.7502994729336
13099,207.4122257099651
13101,101.55374689857776
13102,234.34025148535864
13103,243.80735819981427
13104,182.96250549025382
13106,30.352147672838978
13107,304.6734226691126
13108,350.217939647208
13109,153.0405438530264
13110,181.42400677773523
13113,262.7207812375987
13115,157.4590865964409
13116,242.3422361856534
13117,122.81658007815095
13118,160.69504044437952
13120,-55.43995142127045
13121,127.28844860151065
13122,461.21301946175356
13124,1289.951881217951
13126,205.65655004646703
13127,259.260831974675
13130,63.15777604550129
13131,259.2979697547312
13132,76.9565669513778
13133,55.620459023737936
13134,248.5427434845038
13135,3288.0942964278734
13136,231.41056985139082
13137,400.6955817338947
13138,160.47375507676622
13139,631.8382243328346
13140,141.48182172542423
13141,397.60329955462316
13142,307.01917298960615
13144,110.93838276975835
13145,122.7863883624789
13146,228.76938487003991
13147,178.37470941091564
13148,197.12108311567982
13149,419.06137982099114
13151,625.4296577671844
13153,486.48990512416384
13154,-468.61248333333344
13155,243.33415545018894
13157,344.3366656251934
13158,300.26159568215155
13159,276.2598220658949
13160,91.27631881231044
13161,112.87230166998195
13162,328.9883855012234
13165,511.0379288432313
13166,207.4122257099651
13167,197.75475844014142
13168,262.0661495662471
13169,356.27132011809715
13170,115.95036662997246
13171,84.70422970717885
13173,176.98106816901623
13174,939.033169497356
13176,492.8348829837348
13177,282.5214107916336
13178,520.6660017613318
13182,121.08335060089212
13183,439.6849675743441
13184,137.64654574258014
13185,72.13609963018372
13186,307.84581776774263
13187,236.28528650596053
13188,114.48523724177522
13189,130.22262035098504
13192,455.9648815707819
13193,117.85432859646107
13194,61.10519002534732
13196,449.2993207204443
13198,422.8996321748815
13199,251.52299590322895
13200,217.35730530802977
13203,217.34978191388421
13207,125.51054049026858
13208,172.18303520218316
13209,528.175772482162
13210,353.42047067717317
13211,399.21969067226416
13212,195.0736452002236
13213,252.95093077210083
13216,334.09420468703536
13217,27.671591047055276
13218,62.826802036929706
13220,204.65487923996895
13221,423.164778815755
13223,81.19742416468335
13224,716.9382381356885
13225,760.0019973544976
13226,107.82600811239946
13227,257.67891103680364
13228,357.99404752442774
13229,161.14199579690825
13230,184.08233988453728
13232,193.91740260207658
13233,302.7569342178506
13235,49.987044812999684
13236,242.29205726703813
13238,135.84190629174674
13239,329.5197114499983
13240,165.7433496693269
13242,90.37142611150199
13243,599.7538492074702
13244,121.5496523171548
13245,430.5404471602684
13246,274.39607712553874
13247,125.55877132625199
13248,232.83199262878728
13249,237.24426583152228
13253,515.4171659394972
13255,130.18340512194393
13256,-0.6886923073657037
13258,232.84328268638208
13259,292.33241402489597
13260,558.3085411913785
13261,471.77671837998406
13262,200.16130904910906
13263,213.292496279998
13265,421.5321057878589
13266,195.44568861687708
13267,162.91537967149134
13268,211.3848350453995
13269,312.57099424489655
13270,590.4501351286978
13271,89.9302513850272
13272,138.5308258413017
13273,138.86130470326248
13276,295.229593884547
13277,63.513841414692536
13278,542.3436067645288
13279,63.03189040069642
13280,271.5802091051417
13282,174.99271827477696
13283,47.48810863983399
13284,98.17719383365602
13285,677.0525930331817
13291,361.08572311650687
13292,289.5969588352867
13294,436.9913456380848
13295,98.9666795199911
13296,87.23739423323674
13297,522.5771513364745
13298,360.1721956460376
13299,142.69389962849638
13300,182.77747319596452
13301,154.4645841340096
13302,63.125300440662585
13304,300.3018295030755
13305,200.07923755424017
13307,15.182715244445257
13308,341.55148854551777
13309,291.8042356252787
13310,180.53134719645786
13311,299.3465798224169
13313,311.3934178503847
13314,144.75902192325347
13316,1166.1135538888877
13317,237.69564621583987
13318,213.80626540908426
13319,296.2971254146229
13320,248.5427434845038
13321,283.703427639136
13322,199.5638655144523
13323,157.4590865964409
13324,590.1383379777844
13325,675.3211157387661
13327,401.94702462713394
13328,1307.1565537179517
13329,185.3950017415102
13330,380.3878999860458
13332,350.9798333355495
13334,1178.8131787878804
13336,794.9180372698413
13338,143.87346276476575
13339,859.2604686111107
13340,1541.175767063492
13341,776.4519399616706
13343,151.91124608064607
13344,846.4278793939388
13345,188.94928547729612
13347,341.40973836450166
13348,233.83537082513791
13349,247.4086098037399
13350,303.6180397236503
13351,374.0100931038495
13352,194.56755069939453
13354,743.6444413369525
13355,674.9137936289775
13356,768.8351240025263
13357,610.2619049956695
13358,438.905903841138
13359,215.41163135146815
13362,617.2402528296607
13363,496.4965217459506
13364,-0.6672131406990371
13365,730.3706572097909
13366,56.44738392380853
13368,311.7371207467452
13369,131.8017680007261
13370,360.84455821982743
13372,379.0866795699705
13373,1103.0956209935919
13375,385.7479852298709
13376,339.9971236137533
13379,190.73719305511506
13381,517.8955118735965
13382,222.87921528132335
13384,457.7810585407822
13385,534.8891831390721
13388,208.6702072852517
13389,266.09964359036405
13390,544.0218034683112
13391,60.28063677524034
13394,231.36088500713598
13395,307.6846998222799
13396,331.355849484887
13397,256.34411791359884
13398,457.40092589491496
13402,311.260954420942
13403,74.72642766155735
13404,125.90567034626143
13405,190.73719305511506
13408,339.28151436832576
13410,141.48678862297112
13411,213.80626540908426
13414,463.48430878671655
13416,356.1547644062623
13417,320.6403847369477
13418,253.8725557766489
13419,221.0997348719575
13420,34.545097758050005
13421,615.6323428873648
13422,1300.5135841083895
13425,541.8456784066861
13426,295.927622929839
13427,194.15343341435968
13428,218.89385723009403
13429,251.86197740744043
13430,162.2070406299888
13431,635.0475889607739
13434,266.98931825531923
13435,421.5343694188113
13436,197.09776734549214
13437,486.68255885061023
13439,283.75181837403665
13441,296.7805672134447
13447,276.2732043983135
13448,346.683381220596
13449,292.2131693723572
13450,340.9062274978043
13451,486.52684729568784
13452,294.96090496048356
13453,178.48442828610393
13455,251.88827529556494
13456,248.14287800508606
13458,433.34636100778107
13460,91.27631881231044
13461,481.7601811974162
13462,72.21890736514474
13464,674.8351364067555
13466,149.14644721894877
13467,541.8501247122414
13468,138.20541244609217
13470,82.07618330011759
13471,632.2233405054565
13473,138.93399583606424
13474,229.3710674052072
13475,357.98141462024415
13476,273.3727585152579
13477,180.36941424249537
13479,96.5708920891503
13481,221.9658707466476
13482,184.57682657669898
13483,140.15491150912055
13484,313.58228618849176
13485,454.2316838977898
13486,374.0882670928108
13487,191.80873514149434
13488,524.00749402595
13489,112.43108810230314
13491,121.5388392997314
13492,423.11515545464385
13493,309.0377180704467
13494,316.2693445209166
13495,331.5688160386014
13496,205.80811663617231
13497,107.13982953642446
13499,163.66557642612833
13500,284.0520950561606
13501,655.2182869599309
13502,97.16095954700236
13503,216.9014372450533
13504,295.94454825022694
13505,535.0098261817975
13506,151.17181387489606
13507,619.1814363112793
13508,110.93838276975835
13509,139.78337730449815
13510,357.6054077474429
13512,251.47071902216902
13513,205.06490580490185
13514,152.10001031061677
13515,222.61787301182125
13516,463.36102387451405
13517,421.58336016881117
13518,659.6240474752594
13519,55.817236218729356
13520,436.5875595785152
13521,364.55484677602976
13522,125.79987365068234
13523,626.1187376619639
13524,135.822314799973
13525,314.68299786284655
13527,282.83749693847784
13529,154.05813577816355
13531,241.85302814403585
13532,210.36500764327312
13533,90.41309824850163
13534,130.5005495232437
13536,492.62864851639335
13538,182.9608715616824
13539,151.70772351013827
13544,145.59393579064178
13546,208.62675564124754
13548,341.3176857403861
13549,114.47250683579232
13551,91.27631881231044
13552,221.24869964996452
13555,1037.8595756150812
13557,292.1710805720325
13558,151.69614864098932
13560,174.3133636776473
13561,141.6793193804765
13562,599.6177162961455
13563,388.69206526759996
13564,129.66277898861676
13565,120.06247146597936
13566,437.1974479448322
13568,193.01091496528045
13569,186.78214658189844
13570,239.4850116648705
13571,174.3133636776473
13572,1384.323148931624
13573,147.09734379568164
13575,146.58423949557178
13576,335.06282650270873
13577,331.5688160386014
13579,233.71208535296321
13581,117.87010066635352
13583,780.0809744065649
13584,142.69389962849638
13587,115.55801042461682
13588,188.02852048782105
13589,189.88536847641706
13590,282.49869216354904
13591,372.1062018698646
13592,62.55703788187829
13593,331.5688160386014
13594,396.8472994723302
13596,348.22941466553357
13598,83.95448638622689
13599,152.24524061843184
13600,219.5144839604826
13601,346.7141391741638
13602,428.7334026651365
13603,164.34717942479074
13606,93.39068093401507
13607,677.1623508181212
13610,124.1148542798322
13611,289.599309371001
13614,402.3738015471553
13615,200.07397119195662
13617,181.27795021721283
13618,177.4106816368085
13621,213.9560032416484
13623,95.69551452461025
13626,257.1007651920379
13627,232.0504912472829
13629,708.239357179894
13630,181.2938488556083
13631,251.8920876696492
13632,352.9052678805485
13634,315.16757903472285
13635,1069.7795871227106
13636,157.04255829609986
13637,270.4665844042432
13638,122.7124112918446
13639,1034.720453115079
13642,353.95744553496115
13643,172.99884934923463
13644,519.5595556830979
13645,252.00863039380454
13647,334.1972727320585
13649,173.1101711666951
13650,258.1990472060181
13651,47.48810863983399
13652,364.7145222089723
13654,451.1672997231475
13655,466.1431728501535
13656,189.88536847641706
13657,190.75436560588713
13658,345.83702065253027
13659,517.487339374234
13662,125.7247059668288
13663,189.57825193005556
13666,29.22054671705051
13667,304.9252578247907
13668,214.28327286871007
13669,109.26883699323959
13670,349.4918648341169
13672,-10.548457317643184
13673,198.41950223375483
13675,243.45281597281758
13678,232.67930474180793
13680,439.9803313663383
13681,207.04510300370487
13682,59.847544756753884
13684,32.571491951012725
13685,445.5638343086646
13686,72.39896435605876
13689,911.5479830555548
13690,172.18303520218316
13692,293.8467236962099
13693,-16.637168766163285
13694,1044.1786958769826
13695,166.91979123628164
13697,151.69614864098932
13699,308.42749269645105
13700,226.39132849911022
13703,99.49039100597206
13704,229.3710674052072
13705,237.25587075578537
13706,331.0141749320477
13707,403.4613934133956
13708,296.9960848182271
13709,367.304716574229
13710,180.53134719645786
13711,125.87898570767972
13712,228.75474527644093
13715,131.76091458143495
13716,138.5308258413017
13717,204.48821556192416
13718,152.97000535960603
13719,208.2815028817721
13720,200.07397119195662
13721,524.1047998963354
13722,591.553585648639
13723,200.03219765977926
13725,164.37535509112087
13726,539.8043837646098
13727,166.65231136392754
13728,169.38192711746134
13730,376.0236332530957
13731,305.2211599208421
13732,491.67892075639975
13735,345.67879370493705
13736,241.2210253786804
13737,339.6805183771469
13739,216.9014372450533
13740,350.8367797532576
13741,166.56150824056866
13742,221.62377061777622
13743,167.81726868175494
13744,577.1104796013714
13745,145.60707396604238
13747,79.5847624795106
13748,189.82622686094422
13750,329.51048652142686
13751,296.29291864378956
13752,197.73031397375624
13753,740.5565211515782
13754,141.48182172542423
13755,215.24632047785195
13756,342.9934700934279
13758,455.921047502613
13759,329.6182052827366
13760,143.3735136167318
13761,535.1023888803461
13762,-0.7252381406990364
13763,562.6790759747029
13764,507.52452138968226
13767,325.9279048920054
13769,173.0585583467755
13771,526.648871564425
13772,376.99533745385145
13774,344.9160164037544
13777,628.4966581782749
13778,178.5387546508034
13780,180.29652227749727
13781,127.7279254114271
13782,151.92038149444173
13784,223.88117968046447
13786,230.60137906718694
13787,154.4645841340096
13790,348.9305604368916
13791,349.2246404356595
13792,97.70642243797616
13798,576.5560031013719
13799,344.35490705028076
13800,558.1729768709422
13801,324.86897707568335
13802,651.405822497354
13803,276.8962098594984
13804,376.1145851103565
13805,462.7780418866776
13806,256.32686031291826
13807,112.64648984942579
13808,349.47098130981135
13809,154.92023644756387
13810,224.98445340440526
13811,147.9848529780601
13812,179.86029700215798
13813,270.7199694284805
13814,520.7418673865164
13815,802.4132899166674
13816,138.7480751303847
13817,191.264018845753
13819,380.3829216794218
13821,193.01091496528045
13822,316.1263960029849
13823,478.8693357011014
13824,339.8517198389773
13826,87.23739423323674
13827,137.6325449602672
13828,209.11277776992284
13829,-109.07718703703698
13831,367.22896766793036
13832,21.89664672266009
13833,384.5028393649871
13835,208.40234601678486
13837,135.71448148098136
13838,172.81336392555673
13841,84.38263546872787
13842,376.027121343408
13844,361.37931340952196
13845,313.0808739517938
13846,211.7293761750605
13848,418.10640908174423
13849,768.9447108585873
13850,793.8919933670632
13851,884.5442419742084
13853,528.0050670988037
13854,276.65965768163596
13856,72.82765130083475
13858,216.07695617582894
13859,200.975628177798
13860,206.92574826684503
13862,219.00424225405774
13863,149.71837066350204
13865,125.5753917053729
13866,145.5698025412585
13867,338.3414113222283
13868,1596.4907860714263
13869,776.4077670386906
13870,274.7608242317607
13871,456.5365987267965
13873,95.14632273578918
13874,540.391637343975
13875,357.65948962931094
13876,122.7124112918446
13877,116.8544713008383
13878,1285.6402933333334
13880,247.65779158952972
13881,771.8608301082263
13882,188.87532128932042
13883,282.4090223962235
13884,130.18340512194393
13885,253.2087367617649
13886,243.4749907480225
13887,349.4918648341169
13888,302.76831348281144
13889,417.2921469107766
13890,133.0198912096611
13892,158.1735294717845
13893,820.2615977272746
13894,107.2196650030377
13895,517.7566308078563
13897,311.45011035124406
13898,155.9027139938201
13899,194.18157905667402
13900,247.38165428592455
13901,573.4981950198415
13904,165.8351006272145
13908,469.6715904207259
13911,286.4156650079914
13914,204.51860276699915
13917,135.822314799973
13918,605.8440524943877
13919,116.2610302980985
13922,172.18303520218316
13923,351.0400239415343
13924,152.66805835627486
13925,102.53213814232662
13926,223.88117968046447
13927,349.10954469596726
13928,115.99248602682428
13929,267.44035814257523
13930,168.56078074000354
13931,410.69926588136457
13932,307.186775328895
13933,304.4493575750802
13934,920.3099916666682
13936,180.53134719645786
13937,158.9146332459559
13938,72.21890736514474
13939,138.93399583606424
13940,209.73101644933845
13941,702.5247354437029
13946,187.14021487303305
13947,90.47050981427876
13948,101.8146508429771
13949,404.6004468893246
13950,145.59393579064178
13951,224.95655126080487
13952,1082.7583811794848
13953,502.130769012628
13954,125.90567034626143
13955,161.4223130521464
13956,205.3176506769054
13958,-114.80156342592595
13959,199.53170935684113
13960,115.03781940647282
13962,84.30435305079709
13963,165.81049244311086
13967,80.75053556628849
13969,449.2727734513967
13971,245.38877450050234
13972,95.07057867293086
13973,264.8839979450097
13974,413.6328025296285
13975,357.7344059931391
13976,357.99404752442774
13978,98.52125591746983
13979,870.3869126917976
13980,200.08561470891306
13982,372.10554766351544
13983,199.40999179260908
13984,81.1395792797322
13985,438.8969852572913
13986,320.64613663088704
13988,455.7160619229486
13989,632.086224313776
13990,311.5430551042158
13991,121.5388392997314
13992,75.810878026682
13993,284.0555816845132
13994,385.5827276039692
13995,230.63492907219768
13999,257.6645998762001
14000,316.51122960567767
14001,507.9579742283047
14002,264.8933927870288
14004,654.9878900065279
14005,574.7304283373022
14006,320.6384916813921
14009,228.73988023419145
14012,328.60306862089186
14013,157.5039657143675
14014,505.34449366220593
14015,917.2043036805553
14016,867.3374747916674
14019,349.4918648341169
14020,321.43079681360797
14021,210.56054089207038
14022,439.7525928710762
14023,292.13311031806427
14024,163.66557642612833
14027,104.78022939796678
14029,233.83537082513791
14030,294.9560391033407
14031,635.8013499332554
14032,162.6883423041813
14034,127.76083734360901
14035,285.58821691209675
14036,626.3083283206539
14037,73.7148591926838
14038,388.6476073207089
14039,152.10001031061677
14040,236.28528650596053
14041,141.49594995076774
14044,162.94360091625447
14045,415.235413921499
14046,154.92023644756387
14047,184.08233988453728
14048,187.44775400671332
14049,940.2009422896834
14050,373.3756523250574
14051,595.396469410206
